Latitude,Longitude
53.47284,-2.2204
53.471229,-2.226357
53.471853,-2.224462
53.470156,-2.218909
53.471229,-2.226357
53.472048,-2.216117
53.471588,-2.221809
53.46968,-2.223291
53.469619,-2.217611
53.470112,-2.222962
53.469702,-2.216542
53.471115,-2.22958
53.469702,-2.216542
53.47284,-2.2204
53.468563,-2.229295
53.471229,-2.226357
53.473132,-2.218352
53.47295,-2.224558
53.472048,-2.216117
53.47295,-2.224558
53.471853,-2.224462
53.468723,-2.221056
53.473132,-2.218352
53.47284,-2.2204
53.47044,-2.220448
53.466809,-2.220504
53.471853,-2.224462
53.468563,-2.229295
53.470112,-2.222962
53.468563,-2.229295
53.471853,-2.224462
53.467543,-2.222195
53.470112,-2.222962
53.471853,-2.224462
53.473118,-2.230706
53.470912,-2.236856
53.470912,-2.236856
53.471619,-2.229583
53.470912,-2.236856
53.470912,-2.236856
53.471316,-2.23264
53.471316,-2.23264
53.471714,-2.231632
53.470912,-2.236856
53.471714,-2.231632
53.464207,-2.249953
53.465974,-2.247719
53.465775,-2.247959
53.461362,-2.247888
53.461362,-2.247888
53.465775,-2.247959
53.461362,-2.247888
53.461362,-2.247888
53.465408,-2.247459
53.465775,-2.247959
53.465974,-2.247719
53.461362,-2.247888
53.465974,-2.247719
53.465974,-2.247719
53.461362,-2.247888
53.461134,-2.249618
53.465098,-2.253784
53.461362,-2.247888
53.465098,-2.253784
53.461362,-2.247888
53.462254,-2.251041
53.465098,-2.253784
53.463534,-2.249437
53.462254,-2.251041
53.461362,-2.247888
53.461362,-2.247888
53.463157,-2.249224
53.463534,-2.249437
53.461362,-2.247888
53.463024,-2.252702
53.461134,-2.249618
53.465775,-2.247959
53.463024,-2.252702
53.461134,-2.249618
53.465775,-2.247959
53.461413,-2.249605
53.465098,-2.253784
53.462793,-2.251511
53.461362,-2.247888
53.465098,-2.253784
53.462793,-2.251511
53.461134,-2.249618
53.460887,-2.229329
53.460263,-2.24017
53.462274,-2.236943
53.464324,-2.23236
53.460049,-2.239371
53.460049,-2.239371
53.460049,-2.239371
53.463131,-2.240277
53.460859,-2.229691
53.462274,-2.236943
53.460859,-2.229691
53.460887,-2.229329
53.464324,-2.23236
53.460398,-2.235532
53.460887,-2.229329
53.460887,-2.229329
53.465385,-2.236704
53.460049,-2.239371
53.460887,-2.229329
53.460887,-2.229329
53.460859,-2.229691
53.460859,-2.229691
53.460887,-2.229329
53.460049,-2.239371
53.464382,-2.239425
53.460887,-2.229329
53.460263,-2.24017
53.462895,-2.241119
53.460887,-2.229329
53.460263,-2.24017
53.462895,-2.241119
53.461976,-2.233372
53.460859,-2.229691
53.460049,-2.239371
53.460859,-2.229691
53.463831,-2.240823
53.458994,-2.241217
53.460385,-2.233107
53.463831,-2.240823
53.460263,-2.24017
53.463831,-2.240823
53.460049,-2.239371
53.465836,-2.240518
53.465836,-2.240518
53.466005,-2.241091
53.462676,-2.242819
53.467088,-2.238898
53.465836,-2.240518
53.465836,-2.240518
53.467088,-2.238898
53.468863,-2.241318
53.463575,-2.242734
53.467629,-2.238193
53.464652,-2.243283
53.463575,-2.242734
53.46408,-2.241758
53.464972,-2.240679
53.464652,-2.243283
53.468863,-2.241318
53.468863,-2.241318
53.467629,-2.238193
53.468592,-2.241919
53.466174,-2.237492
53.468592,-2.241919
53.467088,-2.238898
53.466005,-2.241091
53.466005,-2.241091
53.465836,-2.240518
53.466274,-2.241304
53.468592,-2.241919
53.466174,-2.237492
53.463575,-2.242734
53.464977,-2.255922
53.467055,-2.250738
53.46642,-2.253475
53.464807,-2.255379
53.465014,-2.259537
53.463247,-2.257689
53.463823,-2.257226
53.46656,-2.255359
53.466468,-2.256187
53.466125,-2.25269
53.466125,-2.25269
53.464807,-2.255379
53.466125,-2.25269
53.465014,-2.259537
53.46656,-2.255359
53.465014,-2.259537
53.466281,-2.193192
53.467032,-2.201224
53.467413,-2.193408
53.469001,-2.195313
53.467413,-2.193408
53.467032,-2.201224
53.466281,-2.193192
53.467413,-2.193408
53.467413,-2.193408
53.465701,-2.190869
53.465113,-2.193126
53.471183,-2.196468
53.468012,-2.201214
53.466508,-2.197395
53.469001,-2.195313
53.466508,-2.197395
53.466508,-2.197395
53.467413,-2.193408
53.467165,-2.196826
53.467423,-2.198605
53.466508,-2.197395
53.465113,-2.193126
53.468501,-2.193111
53.467098,-2.194129
53.467423,-2.198605
53.466625,-2.191777
53.466625,-2.191777
53.465143,-2.190761
53.467032,-2.201224
53.465143,-2.190761
53.466004,-2.192272
53.469001,-2.195313
53.465113,-2.193126
53.467423,-2.198605
53.468012,-2.201214
53.466508,-2.197395
53.467423,-2.198605
53.466625,-2.191777
53.465705,-2.17662
53.468994,-2.188323
53.465544,-2.187495
53.469413,-2.190464
53.467179,-2.18836
53.465358,-2.179872
53.464579,-2.18383
53.463284,-2.184291
53.463327,-2.179517
53.463284,-2.184291
53.464579,-2.18383
53.465358,-2.179872
53.463284,-2.184291
53.465705,-2.17662
53.467504,-2.187292
53.465544,-2.187495
53.465358,-2.179872
53.463098,-2.182679
53.464579,-2.18383
53.465243,-2.184842
53.468076,-2.189524
53.464579,-2.18383
53.465358,-2.179872
53.464579,-2.18383
53.463098,-2.182679
53.464579,-2.18383
53.466122,-2.185584
53.466122,-2.185584
53.464431,-2.18627
53.468076,-2.189524
53.463284,-2.184291
53.464682,-2.180878
53.458596,-2.204106
53.463559,-2.186597
53.456794,-2.20101
53.458621,-2.194467
53.457543,-2.199402
53.456794,-2.20101
53.459096,-2.195132
53.459477,-2.198462
53.462589,-2.191548
53.459096,-2.195132
53.458429,-2.196319
53.458621,-2.194467
53.461161,-2.196587
53.457522,-2.201209
53.457522,-2.201209
53.456794,-2.20101
53.459324,-2.192994
53.458621,-2.194467
53.458621,-2.194467
53.457543,-2.199402
53.458429,-2.196319
53.456794,-2.20101
53.458429,-2.196319
53.459324,-2.192994
53.458429,-2.196319
53.458838,-2.204092
53.461458,-2.19073
53.457522,-2.201209
53.459324,-2.192994
53.459324,-2.192994
53.459324,-2.192994
53.4606,-2.193347
53.456794,-2.20101
53.461416,-2.194661
53.457881,-2.190352
53.459752,-2.183749
53.457442,-2.195591
53.457881,-2.190352
53.456606,-2.195482
53.459943,-2.1825
53.458544,-2.18656
53.457881,-2.190352
53.459752,-2.183749
53.459752,-2.183749
53.457442,-2.195591
53.456429,-2.1939
53.457442,-2.195591
53.459752,-2.183749
53.459943,-2.1825
53.457442,-2.195591
53.459752,-2.183749
53.459752,-2.183749
53.457373,-2.193257
53.457881,-2.190352
53.456429,-2.1939
53.456429,-2.1939
53.457442,-2.195591
53.457715,-2.193484
53.457555,-2.191857
53.457442,-2.195591
53.457555,-2.191857
53.456429,-2.1939
53.457442,-2.195591
53.457205,-2.192096
53.457555,-2.191857
53.457205,-2.192096
53.456606,-2.195482
53.457555,-2.191857
53.457442,-2.195591
53.457442,-2.195591
53.457442,-2.195591
53.45765,-2.188755
53.458544,-2.18656
53.457442,-2.195591
53.457317,-2.194988
53.459206,-2.188461
53.461626,-2.203563
53.460948,-2.205879
53.459828,-2.20378
53.464833,-2.20986
53.461022,-2.204509
53.464776,-2.206244
53.461626,-2.203563
53.464833,-2.20986
53.461022,-2.204509
53.464833,-2.20986
53.459828,-2.20378
53.460948,-2.205879
53.461626,-2.203563
53.461575,-2.206711
53.461626,-2.203563
53.463151,-2.205348
53.459776,-2.202696
53.460948,-2.205473
53.464833,-2.20986
53.459828,-2.20378
53.464389,-2.2068
53.459828,-2.20378
53.462761,-2.207259
53.459828,-2.20378
53.464833,-2.20986
53.465986,-2.208344
53.459828,-2.20378
53.463571,-2.206931
53.467428,-2.159379
53.467428,-2.159379
53.467414,-2.162859
53.468184,-2.158312
53.467428,-2.159379
53.468045,-2.161219
53.468045,-2.161219
53.468045,-2.161219
53.467941,-2.158929
53.468045,-2.161219
53.468641,-2.159685
53.468184,-2.158312
53.468025,-2.156278
53.468184,-2.158312
53.468045,-2.161219
53.466876,-2.161953
53.467208,-2.16212
53.468218,-2.159819
53.468045,-2.161219
53.468218,-2.159819
53.467941,-2.158929
53.468913,-2.157969
53.467428,-2.159379
53.467428,-2.159379
53.468641,-2.159685
53.468045,-2.161219
53.466876,-2.161953
53.468218,-2.159819
53.467642,-2.153746
53.467642,-2.153746
53.465897,-2.161121
53.468204,-2.163811
53.466315,-2.1582
53.466262,-2.15695
53.468204,-2.163811
53.465912,-2.163245
53.465897,-2.161121
53.465897,-2.161121
53.465897,-2.161121
53.467642,-2.153746
53.468179,-2.155541
53.465897,-2.161121
53.465928,-2.158409
53.466312,-2.160414
53.465912,-2.163245
53.465897,-2.161121
53.466262,-2.15695
53.463787,-2.166535
53.462142,-2.166468
53.462483,-2.166741
53.463787,-2.166535
53.463787,-2.166535
53.464737,-2.16791
53.463076,-2.166638
53.462463,-2.168081
53.462142,-2.166468
53.46551,-2.16838
53.46551,-2.16838
53.465342,-2.166496
53.46551,-2.16838
53.462463,-2.168081
53.465342,-2.166496
53.462142,-2.166468
53.462142,-2.166468
53.462142,-2.166468
53.463511,-2.170751
53.465169,-2.167761
53.465169,-2.167761
53.465169,-2.167761
53.463787,-2.166535
53.4649,-2.166991
53.46238,-2.169783
53.462142,-2.166468
53.465169,-2.167761
53.463787,-2.166535
53.463787,-2.166535
53.461489,-2.16371
53.462504,-2.16415
53.45841,-2.160776
53.457558,-2.159523
53.458604,-2.15037
53.461394,-2.154356
53.457558,-2.159523
53.461394,-2.154356
53.458166,-2.162326
53.460722,-2.166463
53.45841,-2.160776
53.459511,-2.150479
53.45841,-2.160776
53.461489,-2.16371
53.45841,-2.160776
53.463411,-2.165223
53.457558,-2.159523
53.458328,-2.161996
53.457558,-2.159523
53.457942,-2.161497
53.461489,-2.16371
53.4618,-2.166317
53.457942,-2.161497
53.459511,-2.150479
53.457676,-2.152189
53.457676,-2.152189
53.457305,-2.153709
53.45732,-2.155742
53.458479,-2.163201
53.458046,-2.163998
53.45516,-2.157993
53.456497,-2.159895
53.457409,-2.156992
53.45721,-2.157519
53.454915,-2.159618
53.457066,-2.15809
53.458046,-2.163998
53.45732,-2.155742
53.45732,-2.155742
53.45732,-2.155742
53.456998,-2.155138
53.455652,-2.159937
53.454915,-2.159618
53.457404,-2.160802
53.458046,-2.163998
53.454915,-2.159618
53.458046,-2.163998
53.455942,-2.157905
53.458046,-2.163998
53.457525,-2.204718
53.458131,-2.207582
53.457525,-2.204718
53.459763,-2.209819
53.457525,-2.204718
53.456655,-2.203599
53.456655,-2.203599
53.459672,-2.210497
53.459672,-2.210497
53.458098,-2.210956
53.459763,-2.209819
53.458098,-2.210956
53.459539,-2.214397
53.458616,-2.212992
53.459301,-2.216881
53.459402,-2.215706
53.459338,-2.216293
53.459338,-2.216293
53.459606,-2.217289
53.458616,-2.212992
53.459338,-2.216293
53.459338,-2.216293
53.459402,-2.215706
53.458616,-2.212992
53.456813,-2.21601
53.457534,-2.215049
53.458616,-2.212992
53.458616,-2.212992
53.459433,-2.213598
53.457534,-2.215049
53.456271,-2.212603
53.456813,-2.21601
53.459301,-2.216881
53.45483,-2.209313
53.45649,-2.205782
53.456455,-2.210119
53.456142,-2.203763
53.456902,-2.211763
53.455158,-2.211483
53.454494,-2.211164
53.454494,-2.211164
53.45649,-2.205782
53.45483,-2.209313
53.45483,-2.209313
53.45483,-2.209313
53.45483,-2.209313
53.456244,-2.207588
53.45483,-2.209313
53.45483,-2.209313
53.45649,-2.205782
53.455953,-2.204424
53.45649,-2.205782
53.455953,-2.204424
53.456244,-2.207588
53.456244,-2.207588
53.456902,-2.211763
53.456455,-2.210119
53.456244,-2.207588
53.455941,-2.210945
53.455739,-2.208414
53.456142,-2.203763
53.45483,-2.209313
53.453998,-2.201569
53.452135,-2.203036
53.452135,-2.203036
53.454858,-2.203109
53.454858,-2.203109
53.454858,-2.203109
53.454812,-2.203877
53.453272,-2.200436
53.453272,-2.200436
53.453272,-2.200436
53.452135,-2.203036
53.451482,-2.200819
53.452135,-2.203036
53.454812,-2.203877
53.454858,-2.203109
53.453998,-2.201569
53.453998,-2.201569
53.451482,-2.200819
53.461305,-2.222223
53.462475,-2.2164
53.459117,-2.223958
53.459601,-2.22009
53.461655,-2.217314
53.462753,-2.221899
53.460632,-2.221406
53.461022,-2.214946
53.461323,-2.222223
53.46164,-2.215959
53.462475,-2.2164
53.459117,-2.223958
53.459117,-2.223958
53.462475,-2.2164
53.459117,-2.223958
53.46164,-2.215959
53.461291,-2.214873
53.459117,-2.223958
53.462477,-2.220105
53.46164,-2.215959
53.459636,-2.225437
53.462475,-2.2164
53.460005,-2.205453
53.460156,-2.211192
53.461295,-2.217704
53.460523,-2.207142
53.461208,-2.221183
53.461208,-2.221183
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.461069,-2.20838
53.460604,-2.212399
53.460005,-2.205453
53.461069,-2.20838
53.45999,-2.213601
53.460604,-2.212399
53.461069,-2.20838
53.461069,-2.20838
53.456389,-2.172891
53.458159,-2.179284
53.456449,-2.17503
53.453874,-2.178061
53.454701,-2.171439
53.456389,-2.172891
53.454374,-2.179856
53.457254,-2.177579
53.458089,-2.178064
53.454339,-2.173305
53.453951,-2.180336
53.458089,-2.178064
53.456389,-2.172891
53.456449,-2.17503
53.456389,-2.172891
53.456389,-2.172891
53.453874,-2.178061
53.453874,-2.178061
53.454796,-2.174045
53.454796,-2.174045
53.454374,-2.179856
53.456389,-2.172891
53.457254,-2.177579
53.454374,-2.179856
53.456389,-2.172891
53.454374,-2.179856
53.450943,-2.172207
53.452487,-2.16744
53.452845,-2.168314
53.451567,-2.169213
53.451132,-2.172313
53.456144,-2.168192
53.45183,-2.167663
53.452487,-2.16744
53.453132,-2.168587
53.454708,-2.172689
53.456052,-2.169758
53.451567,-2.169213
53.45639,-2.165964
53.453937,-2.171647
53.454708,-2.172689
53.452487,-2.16744
53.452487,-2.16744
53.453132,-2.168587
53.451567,-2.169213
53.456052,-2.169758
53.453433,-2.172051
53.454708,-2.172689
53.450943,-2.172207
53.456052,-2.169758
53.452131,-2.171383
53.456052,-2.169758
53.458232,-2.172794
53.460142,-2.169744
53.461096,-2.174582
53.457734,-2.175156
53.458091,-2.17088
53.458232,-2.172794
53.460568,-2.17324
53.460142,-2.169744
53.457782,-2.172837
53.457631,-2.165607
53.46067,-2.170906
53.458358,-2.172372
53.461096,-2.174582
53.459277,-2.164755
53.461096,-2.174582
53.460443,-2.172546
53.460443,-2.172546
53.461096,-2.174582
53.460443,-2.172546
53.460443,-2.172546
53.460443,-2.172546
53.460443,-2.172546
53.460142,-2.169744
53.460142,-2.169744
53.461096,-2.174582
53.457631,-2.165607
53.460443,-2.172546
53.460443,-2.172546
53.45844,-2.17165
53.457598,-2.169357
53.460074,-2.173283
53.458091,-2.17088
53.457782,-2.172837
53.461096,-2.174582
53.460443,-2.172546
53.459277,-2.164755
53.461096,-2.174582
53.461096,-2.174582
53.461096,-2.174582
53.460443,-2.172546
53.46067,-2.170906
53.459277,-2.164755
53.457734,-2.175156
53.458232,-2.172794
53.461096,-2.174582
53.461096,-2.174582
53.460443,-2.172546
53.460142,-2.169744
53.461096,-2.174582
53.461096,-2.174582
53.458535,-2.168337
53.460074,-2.173283
53.457734,-2.175156
53.460142,-2.169744
53.461096,-2.174582
53.460443,-2.172546
53.460443,-2.172546
53.461096,-2.174582
53.460142,-2.169744
53.461096,-2.174582
53.460443,-2.172546
53.459277,-2.164755
53.453858,-2.188091
53.456487,-2.185693
53.456928,-2.184791
53.453858,-2.188091
53.453858,-2.188091
53.453858,-2.188091
53.453858,-2.188091
53.456769,-2.182953
53.455466,-2.183233
53.455414,-2.182029
53.455414,-2.182029
53.455414,-2.182029
53.455414,-2.182029
53.461032,-2.175471
53.460898,-2.180937
53.460339,-2.176146
53.460171,-2.180513
53.461477,-2.178575
53.458814,-2.18007
53.45786,-2.181075
53.461032,-2.175471
53.460151,-2.175467
53.460339,-2.176146
53.458814,-2.18007
53.460662,-2.176328
53.460339,-2.176146
53.459278,-2.176397
53.460339,-2.176146
53.459488,-2.180209
53.460566,-2.18074
53.45786,-2.181075
53.459488,-2.180209
53.460553,-2.177427
53.461032,-2.175471
53.45786,-2.181075
53.461477,-2.178575
53.459278,-2.176397
53.459773,-2.175737
53.460566,-2.18074
53.459488,-2.180209
53.460151,-2.175467
53.460553,-2.177427
53.459488,-2.180209
53.457467,-2.179583
53.460339,-2.176146
53.459488,-2.180209
53.459838,-2.180376
53.460339,-2.176146
53.451632,-2.246009
53.451632,-2.246009
53.451632,-2.246009
53.454114,-2.245044
53.451632,-2.246009
53.450742,-2.241562
53.452522,-2.245788
53.451583,-2.239037
53.455565,-2.25195
53.454102,-2.242108
53.451362,-2.241475
53.451632,-2.246009
53.454114,-2.245044
53.454114,-2.245044
53.454114,-2.245044
53.454788,-2.240681
53.450752,-2.240779
53.45334,-2.241215
53.45334,-2.241215
53.454788,-2.240681
53.451632,-2.246009
53.451632,-2.246009
53.450731,-2.242345
53.450302,-2.241123
53.454788,-2.240681
53.45073,-2.243128
53.456784,-2.25777
53.455211,-2.257791
53.456784,-2.25777
53.454588,-2.255016
53.455211,-2.257791
53.460021,-2.253076
53.459666,-2.255333
53.458546,-2.257585
53.458392,-2.249602
53.456041,-2.256185
53.456055,-2.258413
53.456055,-2.258413
53.456784,-2.25777
53.460021,-2.253076
53.460021,-2.253076
53.456886,-2.256476
53.454622,-2.255649
53.460021,-2.253076
53.458135,-2.256604
53.456055,-2.258413
53.458475,-2.252886
53.459873,-2.250575
53.458475,-2.252886
53.455738,-2.254993
53.460233,-2.250532
53.460021,-2.253076
53.456886,-2.256476
53.460021,-2.253076
53.456465,-2.251488
53.456465,-2.251488
53.455211,-2.257791
53.455779,-2.257207
53.454891,-2.247669
53.457741,-2.238635
53.456016,-2.247149
53.456016,-2.247149
53.456942,-2.246898
53.45778,-2.245969
53.454891,-2.247669
53.457613,-2.244025
53.456942,-2.246898
53.458909,-2.247422
53.456886,-2.243268
53.456886,-2.243268
53.457741,-2.238635
53.456222,-2.238596
53.4561,-2.249679
53.458434,-2.246741
53.458434,-2.246741
53.456016,-2.247149
53.456886,-2.243268
53.45778,-2.245969
53.458434,-2.246741
53.456016,-2.247149
53.458434,-2.246741
53.456016,-2.247149
53.456886,-2.243268
53.458434,-2.246741
53.456016,-2.247149
53.456853,-2.250662
53.45778,-2.245969
53.456853,-2.250662
53.456886,-2.243268
53.456016,-2.247149
53.456853,-2.250662
53.456222,-2.238596
53.458434,-2.246741
53.457291,-2.24303
53.456222,-2.238596
53.456016,-2.247149
53.456989,-2.241612
53.458434,-2.246741
53.45627,-2.245629
53.455124,-2.24371
53.455124,-2.24371
53.454134,-2.239925
53.455124,-2.24371
53.455656,-2.238442
53.454211,-2.237184
53.45627,-2.245629
53.45627,-2.245629
53.453749,-2.238913
53.453749,-2.238913
53.455124,-2.24371
53.455124,-2.24371
53.454211,-2.237184
53.451091,-2.237603
53.4501,-2.234105
53.44926,-2.231601
53.451487,-2.23741
53.450601,-2.235688
53.449591,-2.23243
53.44865,-2.235753
53.44926,-2.231601
53.450018,-2.230536
53.452277,-2.233575
53.450404,-2.230613
53.452277,-2.233575
53.452277,-2.233575
53.449669,-2.233891
53.449591,-2.23243
53.450018,-2.230536
53.452277,-2.233575
53.450933,-2.231504
53.448104,-2.234575
53.44926,-2.231601
53.451797,-2.235243
53.452277,-2.233575
53.452277,-2.233575
53.449649,-2.230714
53.450933,-2.231504
53.450781,-2.23069
53.451797,-2.235243
53.452277,-2.233575
53.450404,-2.230613
53.44865,-2.235753
53.450601,-2.235688
53.450601,-2.235688
53.454585,-2.234536
53.455277,-2.234495
53.453365,-2.233249
53.453365,-2.233249
53.454585,-2.234536
53.45287,-2.238336
53.454585,-2.234536
53.45424,-2.231838
53.45424,-2.231838
53.45287,-2.238336
53.45287,-2.238336
53.452291,-2.23097
53.454585,-2.234536
53.454585,-2.234536
53.455303,-2.235248
53.452407,-2.235819
53.453379,-2.230765
53.454585,-2.234536
53.454585,-2.234536
53.453729,-2.230766
53.452711,-2.236784
53.45408,-2.230753
53.453551,-2.229998
53.454585,-2.234536
53.455209,-2.237265
53.455277,-2.234495
53.45424,-2.231838
53.45287,-2.238336
53.45287,-2.238336
53.45287,-2.238336
53.454585,-2.234536
53.453778,-2.233251
53.454585,-2.234536
53.456761,-2.229232
53.45503,-2.232219
53.45503,-2.232219
53.456963,-2.231778
53.456695,-2.230888
53.455599,-2.230807
53.456154,-2.22718
53.457659,-2.234447
53.456614,-2.226324
53.457029,-2.230152
53.455599,-2.230807
53.456154,-2.22718
53.457133,-2.23711
53.456695,-2.230888
53.456663,-2.233403
53.457659,-2.234447
53.456663,-2.233403
53.456154,-2.22718
53.456154,-2.22718
53.456614,-2.226324
53.456761,-2.229232
53.456695,-2.230888
53.457659,-2.234447
53.456614,-2.226324
53.456614,-2.226324
53.454422,-2.23074
53.453268,-2.227632
53.452773,-2.228051
53.453268,-2.227632
53.454793,-2.229462
53.452773,-2.228051
53.453399,-2.229455
53.455557,-2.22921
53.452773,-2.228051
53.453741,-2.229456
53.453782,-2.226701
53.452641,-2.226589
53.453782,-2.226701
53.455557,-2.22921
53.45547,-2.22796
53.455557,-2.22921
53.455557,-2.22921
53.452641,-2.226589
53.454091,-2.229458
53.453782,-2.226701
53.452641,-2.226589
53.454878,-2.226978
53.451165,-2.227621
53.453782,-2.226701
53.454793,-2.229462
53.455557,-2.22921
53.45547,-2.22796
53.453268,-2.227632
53.453268,-2.227632
53.454091,-2.229458
53.455557,-2.22921
53.45547,-2.22796
53.453268,-2.227632
53.453268,-2.227632
53.45547,-2.22796
53.455557,-2.22921
53.453268,-2.227632
53.45448,-2.223738
53.45448,-2.223738
53.453425,-2.225314
53.453425,-2.225314
53.45448,-2.223738
53.453379,-2.225901
53.454765,-2.224854
53.454765,-2.224854
53.45448,-2.223738
53.451983,-2.222731
53.452184,-2.225849
53.45448,-2.223738
53.45448,-2.223738
53.45448,-2.223738
53.452184,-2.225849
53.45448,-2.223738
53.45448,-2.223738
53.453379,-2.225901
53.451983,-2.222731
53.453379,-2.225901
53.45448,-2.223738
53.454665,-2.225546
53.45448,-2.223738
53.451196,-2.225166
53.451196,-2.225166
53.451999,-2.22386
53.453238,-2.224259
53.450236,-2.229091
53.453506,-2.225209
53.451196,-2.225166
53.455608,-2.226003
53.450536,-2.22715
53.454665,-2.225546
53.45448,-2.223738
53.453238,-2.224259
53.455608,-2.226003
53.454665,-2.225546
53.45448,-2.223738
53.454765,-2.224854
53.45448,-2.223738
53.450236,-2.229091
53.450536,-2.22715
53.451983,-2.222731
53.448749,-2.206558
53.448303,-2.204689
53.449411,-2.202993
53.449953,-2.20167
53.449294,-2.208699
53.447973,-2.20818
53.448303,-2.204689
53.448813,-2.206031
53.450477,-2.205271
53.44729,-2.203284
53.448813,-2.206031
53.448813,-2.206031
53.448303,-2.204689
53.450477,-2.205271
53.449294,-2.208699
53.449457,-2.202436
53.448303,-2.204689
53.448303,-2.204689
53.448303,-2.204689
53.449695,-2.205463
53.449695,-2.205463
53.449991,-2.220929
53.450027,-2.21605
53.450562,-2.21798
53.450562,-2.21798
53.445283,-2.215002
53.450562,-2.21798
53.450027,-2.21605
53.450562,-2.21798
53.449991,-2.220929
53.450562,-2.21798
53.457647,-2.221857
53.4585,-2.227238
53.456042,-2.224831
53.458762,-2.226456
53.458762,-2.226456
53.456195,-2.219862
53.457398,-2.225621
53.457398,-2.225621
53.457398,-2.225621
53.457398,-2.225621
53.456195,-2.219862
53.458359,-2.221032
53.457647,-2.221857
53.458762,-2.226456
53.456455,-2.224998
53.453574,-2.222438
53.457647,-2.221857
53.457647,-2.221857
53.457828,-2.225879
53.458359,-2.221032
53.457828,-2.225879
53.458762,-2.226456
53.457398,-2.225621
53.458762,-2.226456
53.457647,-2.221857
53.458762,-2.226456
53.458762,-2.226456
53.458762,-2.226456
53.453574,-2.222438
53.458359,-2.221032
53.458762,-2.226456
53.457828,-2.225879
53.458762,-2.226456
53.458359,-2.221032
53.458359,-2.221032
53.457398,-2.225621
53.458762,-2.226456
53.458762,-2.226456
53.458762,-2.226456
53.458762,-2.226456
53.458762,-2.226456
53.457828,-2.225879
53.457828,-2.225879
53.457828,-2.225879
53.456919,-2.217049
53.458359,-2.221032
53.457647,-2.221857
53.458359,-2.221032
53.458762,-2.226456
53.457647,-2.221857
53.458359,-2.221032
53.456195,-2.219862
53.457647,-2.221857
53.458359,-2.221032
53.453574,-2.222438
53.456042,-2.224831
53.457828,-2.225879
53.456042,-2.224831
53.456455,-2.224998
53.453574,-2.222438
53.452436,-2.220957
53.453384,-2.213553
53.454698,-2.217429
53.452436,-2.220957
53.452009,-2.218409
53.454515,-2.214115
53.452145,-2.217702
53.451045,-2.224142
53.450811,-2.219728
53.451583,-2.215471
53.452791,-2.218233
53.452101,-2.216919
53.45267,-2.220551
53.452791,-2.218233
53.454034,-2.206523
53.451005,-2.20696
53.451494,-2.204599
53.454225,-2.205229
53.453336,-2.204999
53.451494,-2.204599
53.451852,-2.205549
53.451852,-2.205549
53.454225,-2.205229
53.452053,-2.208712
53.454034,-2.206523
53.451852,-2.205549
53.453336,-2.204999
53.451852,-2.205549
53.451494,-2.204599
53.454034,-2.206523
53.451005,-2.20696
53.454034,-2.206523
53.454034,-2.206523
53.454034,-2.206523
53.451494,-2.204599
53.454034,-2.206523
53.449667,-2.189608
53.450653,-2.191193
53.452238,-2.189333
53.450653,-2.191193
53.44787,-2.189208
53.450653,-2.191193
53.452997,-2.186987
53.449686,-2.189006
53.449667,-2.189608
53.452825,-2.188071
53.451486,-2.187613
53.452455,-2.188416
53.448335,-2.190791
53.449667,-2.189608
53.452238,-2.189333
53.448335,-2.190791
53.449667,-2.189608
53.450584,-2.189461
53.452629,-2.186896
53.452629,-2.186896
53.450799,-2.190125
53.450653,-2.191193
53.449689,-2.192514
53.450653,-2.191193
53.452238,-2.189333
53.450799,-2.190125
53.44787,-2.189208
53.452238,-2.189333
53.452455,-2.188416
53.450198,-2.189535
53.449397,-2.184035
53.446745,-2.190152
53.44813,-2.183699
53.448417,-2.190099
53.448851,-2.182859
53.446529,-2.190211
53.448599,-2.188775
53.446529,-2.190211
53.448599,-2.188775
53.448817,-2.18709
53.446316,-2.17669
53.449526,-2.18238
53.446316,-2.17669
53.446316,-2.17669
53.446547,-2.178934
53.445242,-2.179621
53.448033,-2.176817
53.444723,-2.178324
53.446547,-2.178934
53.444723,-2.178324
53.445564,-2.181173
53.445564,-2.181173
53.449501,-2.180663
53.444723,-2.178324
53.444723,-2.178324
53.445556,-2.180059
53.446316,-2.17669
53.444723,-2.178324
53.444367,-2.18174
53.449526,-2.18238
53.446316,-2.17669
53.446601,-2.172581
53.445564,-2.181173
53.449501,-2.180663
53.445488,-2.177529
53.445564,-2.181173
53.446316,-2.17669
53.449526,-2.18238
53.454847,-2.193637
53.454597,-2.192596
53.455329,-2.190476
53.45601,-2.191519
53.45428,-2.19383
53.455329,-2.190476
53.455624,-2.191381
53.455329,-2.190476
53.454847,-2.193637
53.454995,-2.190942
53.45601,-2.191519
53.45601,-2.191519
53.45601,-2.191519
53.45382,-2.194912
53.454125,-2.195425
53.454597,-2.192596
53.45601,-2.191519
53.454847,-2.193637
53.45601,-2.191519
53.45601,-2.191519
53.455257,-2.195958
53.453211,-2.199111
53.454511,-2.195653
53.456448,-2.198584
53.455654,-2.200236
53.454541,-2.199433
53.456448,-2.198584
53.454511,-2.195653
53.455828,-2.198445
53.455654,-2.200236
53.454511,-2.195653
53.456448,-2.198584
